time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
18,21.782345657038377,24.688881301059496,5.000002571798632,806.1620887911369,0.5883606007072955,0.0,0.6554258824715933,0.11186407948860054,32.0,3.0,8.0,600.0,549.0097448977525,458.4159639234537,90.59378097429875
19,21.785009411219278,24.692877518234297,5.0,806.4450766930071,0.5908613483547529,0.0,0.6476210180381208,0.10113423690629021,32.0,3.0,8.0,600.0,547.0668351639492,462.598872915057,84.46796224889225
20,21.785215405380256,24.682267568671307,5.0,806.4996191369718,0.5847388336593632,0.0,0.6683096822599175,0.12747745771698205,32.0,3.0,8.0,600.0,546.3617120031934,464.87551309361453,81.48619890957886
21,21.784851903437414,24.70513852433828,5.0,806.0011830548428,0.5814612649143107,0.0,0.6792086733912749,0.1415736574179697,32.0,3.0,8.0,600.0,548.8547762339542,459.3070600770249,89.54771615692933
22,21.787196450592717,24.744669508373875,5.0,805.9235456179458,0.5817735378217171,0.0,0.6779375272896866,0.14026239154293962,32.0,3.0,8.0,600.0,550.3342306581844,456.3335660552749,94.0006646029095
23,21.790810048124342,24.77869909499799,5.0,806.0103234749716,0.5856271166257259,0.0,0.6646387888520928,0.12372352017312024,32.0,3.0,8.0,600.0,550.0905261272773,456.6166440806686,93.47388204660861
24,21.793624669026997,24.78729694021439,5.0,806.2566634313173,0.5911814469128551,0.0,0.6464949589656134,0.09984129524833024,32.0,3.0,8.0,600.0,548.1940314780996,460.11382884374734,88.0802026343523
25,21.793955632987377,24.764393874280415,5.0,806.5482396511867,0.5847481045060882,0.0,0.6684956513395873,0.12754670586807743,32.0,3.0,8.0,600.0,546.2290274436037,465.1671453071849,81.06188213641884
26,21.792519687184438,24.777558636072513,5.0,805.9522310195772,0.5808200661861208,0.0,0.6816379860119887,0.14444063975925836,32.0,3.0,8.0,600.0,548.9379699050309,459.3154782005259,89.62249170450501
27,21.794007632491912,24.812184193317478,5.0,805.8451629341806,0.5803133271169576,0.0,0.6832323500338975,0.1466437434553703,32.0,3.0,8.0,600.0,550.7653692596919,455.75246168764517,95.01290757204664
28,21.79723251937361,24.84673453589619,5.0,805.893968899316,0.5833849976626169,0.0,0.6723913129932002,0.13345913714898278,32.0,3.0,8.0,600.0,550.9745347855344,455.2933556347797,95.68117915075473
29,21.80016270961511,24.86005085391082,5.0,806.1034672576126,0.5893374232794523,0.0,0.652465263824347,0.1078505484730469,32.0,3.0,8.0,600.0,549.2766620648218,458.0781954182773,91.19846664654455
30,21.80089048258509,24.83871936470115,5.0,806.4374839853518,0.5850807674560964,0.0,0.6673338086169717,0.1261999997850179,32.0,3.0,8.0,600.0,546.816270822885,463.48779440631745,83.32847641656757
31,21.799395360254834,24.841667541787388,5.0,805.9868320778444,0.5805158397708279,0.0,0.682916384069186,0.1458487062729278,32.0,3.0,8.0,600.0,548.7735835055348,459.6175707004157,89.15601280511915
32,21.800019626437404,24.87049700043991,5.0,805.784846250639,0.5791988662051867,0.0,0.6873569038614872,0.15153193351370856,32.0,3.0,8.0,600.0,551.0253124845813,455.47681740776005,95.54849507682125
33,21.802767280866306,24.904687746393392,5.0,805.7983526930477,0.5814658568063285,0.0,0.6791799086890358,0.14180259632047848,32.0,3.0,8.0,600.0,551.7085815549376,454.2840890792763,97.4244924756613
34,21.805731089454127,24.92227377783513,5.0,805.9710815274976,0.5868350061186188,0.0,0.6607815670237882,0.11869739256970975,32.0,3.0,8.0,600.0,550.3264505377857,456.3377283027702,93.98872223501556
35,21.806906457479727,24.907452589101297,5.0,806.2781651235877,0.5856325109370899,0.0,0.6653443901069468,0.1238956399701508,32.0,3.0,8.0,600.0,547.7670574372016,461.21148891484484,86.55556852235682
36,21.805719578168237,24.899771440863276,5.0,806.0570474084394,0.5804907825562885,0.0,0.683211639408881,0.14604720786257416,32.0,3.0,8.0,600.0,548.4797559294849,460.11872930887034,88.3610266206146
37,21.805450328293432,24.921901695378267,5.0,805.7404457876687,0.5783941082228002,0.0,0.6904008152225819,0.15508187574500015,32.0,3.0,8.0,600.0,551.1265946624042,455.45411631579685,95.67247834660726
38,21.807631814908973,24.954734782619425,5.0,805.7207016169114,0.579844141822797,0.0,0.6850353821238424,0.14886280013316192,32.0,3.0,8.0,600.0,552.2802100859271,453.55566498647005,98.72454509945703
39,21.810536031641277,24.975936000596505,5.0,805.8567496703689,0.5845633836783307,0.0,0.6685170725016337,0.12855095950472456,32.0,3.0,8.0,600.0,551.3090640903782,454.86838385921794,96.44068023116031
40,21.812102169927527,24.967629962290857,5.0,806.1342561715137,0.5863899798034641,0.0,0.6626656485110536,0.120691331154902,32.0,3.0,8.0,600.0,548.7788631848318,459.14775566016584,89.63110752466602
41,21.811231264749892,24.94919177057966,5.0,806.140040123928,0.5807590907268814,0.0,0.6824506310458032,0.14496891070564222,32.0,3.0,8.0,600.0,548.1050597157009,460.80699241595346,87.2980672997474
