time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
74,24.865665409864675,27.02684904138465,12.818493650429616,841.8943692857151,0.3872151708400282,0.0,0.7737936778834578,0.31051210245471084,32.0,3.0,8.0,600.0,429.83487753056534,289.82022266019527,140.01465487037004
75,24.892397202959785,27.096743057620188,12.797140542664692,841.7748166601327,0.3852972044838787,0.0,0.7701778516885143,0.3069816652625189,32.0,3.0,8.0,600.0,427.9237612560438,288.9295267707023,138.9942344853415
76,24.909432311325418,27.14731821039004,12.836344157606504,841.6132165739233,0.3857832361637898,0.0,0.770938400254407,0.3074104568458289,32.0,3.0,8.0,600.0,424.41354984146506,287.3587244798316,137.05482536163342
77,24.89391837464774,27.163501942648452,12.848969678671665,841.4561574148489,0.3885981504946841,0.0,0.7763213009158171,0.3125622788692864,32.0,3.0,8.0,600.0,425.2178872143652,287.7566369543449,137.46125026002025
78,24.886900550977657,27.192981442104383,12.783053600074481,841.5633833602263,0.3907467747818081,0.0,0.7806394811112435,0.31640282536117775,32.0,3.0,8.0,600.0,430.42390278289804,290.0631261438724,140.36077663902566
79,24.901005674632813,27.24896335705853,12.692016409083976,841.6109502240535,0.3902032720646176,0.0,0.7797983272400676,0.3154271768095911,32.0,3.0,8.0,600.0,434.5419273618868,291.8258859330259,142.71604142886088
80,24.92546832498863,27.31246476799737,12.657685052800389,841.5202257716716,0.38817731882709805,0.0,0.7760013688519798,0.3117996020720588,32.0,3.0,8.0,600.0,433.63500821640014,291.37980760361415,142.25520061278596
81,24.94497078433585,27.36161952835812,12.69236081953801,841.3728424533583,0.3878140488387877,0.0,0.7751838060747359,0.3108197449242144,32.0,3.0,8.0,600.0,429.9054098018024,289.71809513966497,140.18731466213745
82,24.93735211790971,27.37928963204581,12.723564667725839,841.2197678107223,0.3901638919450349,0.0,0.7795861825519681,0.31488293759426766,32.0,3.0,8.0,600.0,429.16501166949894,289.42031693155207,139.74469473794687
83,24.9220919912496,27.393503946820772,12.681170926823654,841.2507524578898,0.3926648632393936,0.0,0.7845357934403193,0.31944660968253413,32.0,3.0,8.0,600.0,433.48662156955436,291.347491258752,142.1391303108024
84,24.930813454759345,27.437691691263183,12.592703358918698,841.3659959642143,0.39269073206937766,0.0,0.7847908257421724,0.31945354380165497,32.0,3.0,8.0,600.0,438.264824629782,293.4011350362253,144.86368959355673
85,24.952687558307105,27.49465529819014,12.5451490010704,841.3047445059453,0.39061039414824356,0.0,0.7809158605900481,0.3158175924728504,32.0,3.0,8.0,600.0,438.42740039194166,293.4223905489049,145.00500984303676
86,24.974407286931125,27.542493393078985,12.57380509418175,841.1734834395108,0.389414972128405,0.0,0.7785572165336611,0.3134929681616913,32.0,3.0,8.0,600.0,434.58161804585745,291.71394035266786,142.86767769318962
87,24.975039613797605,27.562345868764567,12.62235890225088,841.0256022222098,0.3912617471024136,0.0,0.7819072906778204,0.3164235831246142,32.0,3.0,8.0,600.0,432.31008100878523,290.7330311244739,141.57704988431135
88,24.952095895456637,27.56202630976844,12.603765788162889,840.9784036616776,0.3940790782468759,0.0,0.7874173252733503,0.32164276957155846,32.0,3.0,8.0,600.0,435.66117337834305,292.2486615073911,143.412511870952
89,24.955486586279676,27.594520774980595,12.518950648809096,841.1574521262784,0.3946946760922604,0.0,0.7888051682532585,0.32264837825337767,32.0,3.0,8.0,600.0,441.0293303580903,294.56355557497926,146.46577478311102
90,24.974460291682533,27.644761445735583,12.458153839550675,841.1257480314781,0.3926220220727026,0.0,0.784969662644217,0.3191022475031576,32.0,3.0,8.0,600.0,442.3113993118289,295.0698098275028,147.24158948432608
91,24.998014972157534,27.691247228744885,12.479195363297947,841.0124045509631,0.39061962821782437,0.0,0.7811197872544979,0.3154983134046728,32.0,3.0,8.0,600.0,438.47009753880934,293.3659345619474,145.1041629768619
92,25.007010878657525,27.713771785167523,12.543597126188843,840.8710829381329,0.39188416881059124,0.0,0.7832754914836462,0.3171926893160595,32.0,3.0,8.0,600.0,434.701151112112,291.7215197275071,142.9796313846049
93,24.977664408287126,27.70022136581582,12.549881902114635,840.7472224200382,0.39494003748536505,0.0,0.7892053080112866,0.3229320740114913,32.0,3.0,8.0,600.0,436.9264673096941,292.7597970014267,144.1666703082674
94,24.976113548042633,27.721209758619523,12.471444042608482,840.9813191341881,0.3963012317134864,0.0,0.792036627155697,0.32519534468866806,32.0,3.0,8.0,600.0,442.73741212848154,295.271633800546,147.46577832793554
95,24.991542603283335,27.764544289701917,12.39489955901854,840.9788031647124,0.39478048870542937,0.0,0.7892788190357842,0.32262979525861774,32.0,3.0,8.0,600.0,445.4503566363723,296.39175187352976,149.05860476284255
