time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
74,24.792830347118183,26.606136642644856,13.066830804666324,842.4245854114611,0.38275396870126493,0.0,0.7646969674619485,0.30314330785455706,32.0,3.0,8.0,600.0,420.9957226163142,286.0291986106724,134.96652400564184
75,24.822174697997866,26.689945752320114,13.036231637165884,842.286736163553,0.3809964128590344,0.0,0.7614084213989418,0.299811217883983,32.0,3.0,8.0,600.0,419.42777532510235,285.27818260475044,134.1495927203519
76,24.841475273600054,26.753983897103467,13.066404516662487,842.108637988667,0.3816266899554221,0.0,0.7624658946335363,0.3004978173103606,32.0,3.0,8.0,600.0,416.2682569846596,283.84194554931634,132.4263114353433
77,24.828143902957493,26.783182720384332,13.070801454709112,841.9350526929403,0.38456995838398345,0.0,0.7681078017077047,0.3059608931295081,32.0,3.0,8.0,600.0,417.33568191134555,284.3568475915264,132.97883431981916
78,24.823468313924593,26.825244009863184,12.997560982573646,842.0253878597272,0.3868540761764948,0.0,0.7726968550617999,0.3100935576742307,32.0,3.0,8.0,600.0,422.7161967862136,286.76351352225794,135.9526832639556
79,24.839975898371677,26.89339813262484,12.899242206991403,842.0561916893079,0.38644990082699693,0.0,0.7721368635502637,0.309328220054162,32.0,3.0,8.0,600.0,427.0376907852528,288.6336758635692,138.4040149216836
80,24.866649357403617,26.968680961490577,12.857371247889148,841.9499616511955,0.3845570990263018,0.0,0.7686115712466086,0.3058583970842509,32.0,3.0,8.0,600.0,426.4059114886937,288.30259243566076,138.10331905303292
81,24.888076702993146,27.02923431540819,12.88461747551969,841.7886731068107,0.38431695543154576,0.0,0.7680474077770308,0.30507058299717055,32.0,3.0,8.0,600.0,422.97334646733896,286.75299081745123,136.22035564988772
82,24.882255041617384,27.05792406436018,12.90893341970417,841.6220680419398,0.38677723953871923,0.0,0.7726749020466193,0.30938216232936755,32.0,3.0,8.0,600.0,422.477113086381,286.5564959126674,135.9206171737136
83,24.86889071604668,27.082789118790856,12.860379575385934,841.6390515627317,0.38938906083585395,0.0,0.7778465605403578,0.31419417021886276,32.0,3.0,8.0,600.0,426.96294801250735,288.57072930468803,138.39221870781935
84,24.87959949581932,27.137277405346367,12.765972848160402,841.74028979263,0.38953097328955544,0.0,0.7783355921852486,0.31438820490904257,32.0,3.0,8.0,600.0,431.9014911534888,290.7117760741974,141.18971507929137
85,24.903348671324466,27.204209025352384,12.712254469328116,841.6658529126689,0.38756159728094985,0.0,0.7746869507991146,0.31088000215092954,32.0,3.0,8.0,600.0,432.2843705686871,290.8281903771134,141.45618019157374
86,24.926708437007505,27.261691415675443,12.73477537391932,841.5228226414442,0.3864709966518543,0.0,0.7725438739507229,0.3086971368958146,32.0,3.0,8.0,600.0,428.68956883875876,289.213410651754,139.47615818700478
87,24.92882539085832,27.29086801646025,12.777547340460842,841.3638439725135,0.38841252874024557,0.0,0.7760888547280169,0.3118249723743136,32.0,3.0,8.0,600.0,426.6416976945543,288.31987156985036,138.3218261247039
88,24.907417781971787,27.299559002638716,12.753760901773546,841.3050498876288,0.3913205454664855,0.0,0.7817808964844988,0.3172550864670636,32.0,3.0,8.0,600.0,430.1456635907274,289.9109297103068,140.23473388042058
89,24.912453751015335,27.340765035596633,12.664093602435685,841.472396204284,0.3920330756772871,0.0,0.7833640400410924,0.31842776288271557,32.0,3.0,8.0,600.0,435.6399159148063,292.29694008348434,143.34297583132195
90,24.933019238894246,27.399434622516367,12.598247324261138,841.4294672708954,0.39005314672963354,0.0,0.779717550357513,0.3149869892814499,32.0,3.0,8.0,600.0,437.0976734736862,292.88210391846064,144.21556955522556
91,24.957974248087623,27.454075836342895,12.614208689337659,841.3061308713402,0.3881397227573008,0.0,0.7760504370304908,0.3114863910038339,32.0,3.0,8.0,600.0,433.4676122010417,291.25661433002585,142.21099787101585
92,24.968201197391693,27.4844856194988,12.673749149864193,841.1556853556042,0.38948530801144854,0.0,0.7783741725957376,0.31333554022405624,32.0,3.0,8.0,600.0,429.90118384614493,289.6872744971053,140.21390934903965
93,24.940099739312984,27.478554259523207,12.675649083456165,841.0222416375055,0.3926155360122749,0.0,0.7844535447747023,0.319253586822002,32.0,3.0,8.0,600.0,432.2679453677249,290.79072910352147,141.47721626420343
94,24.939908992235758,27.50690674981962,12.593236998141037,841.2465819260675,0.3940587133810043,0.0,0.7874498963740937,0.3216705249850447,32.0,3.0,8.0,600.0,438.1787383398779,293.3606053526139,144.81813298726402
95,24.95669015984072,27.557365219021733,12.512529275963686,841.2344995966483,0.39261775609921784,0.0,0.7848544328679619,0.3192052683669279,32.0,3.0,8.0,600.0,441.030761629465,294.5468106568538,146.48395097261124
96,24.980392888984056,27.609240231562524,12.506698727941455,841.1331340467112,0.3905154835610943,0.0,0.7808507746566119,0.3154567166111157,32.0,3.0,8.0,600.0,438.40270003809496,293.3624294637799,145.04027057431506
97,24.993751240704285,27.64130249781556,12.55885931747764,840.9909019221269,0.39100651933250613,0.0,0.7815802760039994,0.3158808043627839,32.0,3.0,8.0,600.0,434.4679977567279,291.63603928111536,142.83195847561257
98,24.973452532540307,27.63900876891114,12.57792681041218,840.8557836892147,0.3937464500794751,0.0,0.7868216345095241,0.32086145905948993,32.0,3.0,8.0,600.0,435.2717641779041,292.0391139801217,143.2326501977824
99,24.96524488405055,27.65456783535859,12.516364632225589,841.0039516719006,0.39561619658621533,0.0,0.7905980579745449,0.324131504535337,32.0,3.0,8.0,600.0,440.42369204167056,294.2900752592644,146.13361678240614
100,24.97735121204954,27.6962959904497,12.434814251621333,841.0581033505472,0.39474854082938166,0.0,0.7891131956156708,0.32265206491505066,32.0,3.0,8.0,600.0,444.0758215810493,295.827944027409,148.2478775536403
101,24.99938556377134,27.744815438212527,12.413882326025544,840.9816740311825,0.39256128087804526,0.0,0.7849771911855737,0.31883361101011304,32.0,3.0,8.0,600.0,442.5282643250862,295.11411454288736,147.41414978219882
102,25.015707742628706,27.778321752229203,12.459835089715853,840.8497616835881,0.39223000928013474,0.0,0.7841837844701304,0.3179226794635111,32.0,3.0,8.0,600.0,438.42436587116276,293.3160278291182,145.10833804204458
103,25.00370751336203,27.780131514582138,12.496007552534707,840.7143154071798,0.39454064275748446,0.0,0.7885131561557858,0.3219108060745601,32.0,3.0,8.0,600.0,437.71265535839,293.0438725191208,144.66878283926923
104,24.987742504791697,27.782992473507022,12.45631770630564,840.7830127918394,0.3968048691411097,0.0,0.7930051259312754,0.32597461511662346,32.0,3.0,8.0,600.0,442.0212468316561,294.94312132562175,147.0781255060343
105,24.995014277571556,27.815549397688244,12.375282314350386,840.9018521210783,0.39653282949764906,0.0,0.7926710652087706,0.32550104744911373,32.0,3.0,8.0,600.0,446.4124664519433,296.80638824010975,149.60607821183356
106,25.01497467099665,27.86012396890976,12.339317517680456,840.851695035129,0.3943081653006187,0.0,0.7884936757793481,0.32169097991131174,32.0,3.0,8.0,600.0,445.99949835135203,296.58240932412417,149.4170890272279
107,25.033957669142296,27.89477165216124,12.377884425475202,840.73260294156,0.3931646470393078,0.0,0.7862005287673653,0.31948643496400386,32.0,3.0,8.0,600.0,441.81915828061216,294.7519332894711,147.06722499114107
108,25.030563467567333,27.90100286314373,12.430266998472973,840.5987233731834,0.39500335236141554,0.0,0.7895372115663446,0.32242083389475457,32.0,3.0,8.0,600.0,439.5996618259061,293.8118392943423,145.7878225315638
109,25.00725648898066,27.89145115958553,12.413041833657758,840.5862341805696,0.39762208424920753,0.0,0.7946652340520423,0.3272064170662074,32.0,3.0,8.0,600.0,442.97562665136724,295.3237180393037,147.65190861206355
110,25.0096322838707,27.914518058676094,12.333900016034193,840.7667555304217,0.39795928001424563,0.0,0.7955047996597916,0.32774828887482094,32.0,3.0,8.0,600.0,448.0270339925288,297.47941372239035,150.54762027013848
111,25.02714795931837,27.954578477449616,12.283222652936956,840.743529559663,0.3957428676663322,0.0,0.7913718504913899,0.32401816396037475,32.0,3.0,8.0,600.0,448.78248231742873,297.7571960487172,151.02528626871148
112,25.04843188844012,27.989985175290997,12.3133967212612,840.6395137067028,0.3937948755352595,0.0,0.787596091068863,0.32054992343175626,32.0,3.0,8.0,600.0,444.6157775291763,295.93218396878046,148.6835935603958
113,25.053837364409276,28.000812593645946,12.381230446669633,840.5091688631595,0.3950920979134553,0.0,0.7898126903458449,0.32232922752095355,32.0,3.0,8.0,600.0,440.89543977744177,294.32988684120494,146.5655529362368
114,25.023954224588635,27.97933193102591,12.38776883578447,840.415337026249,0.3980023342439203,0.0,0.7954630733620288,0.3277358358499178,32.0,3.0,8.0,600.0,443.20323992570286,295.3967249419482,147.80651498375465
115,25.02174027091587,27.992739918630775,12.312934043352072,840.6528573082023,0.3990792030591274,0.0,0.7977356548845593,0.3295055827437739,32.0,3.0,8.0,600.0,448.7941901152185,297.79266760832627,151.00152250689223
116,25.03618737775804,28.027779612474546,12.245532584359864,840.6559695272068,0.3973138467843454,0.0,0.7944910569534209,0.3265724604129235,32.0,3.0,8.0,600.0,450.97955722007566,298.68013186319723,152.29942535687846
117,25.057318910763797,28.063509156226644,12.255127217017105,840.5700081553068,0.39506940522620143,0.0,0.7901834817145037,0.3226734889173265,32.0,3.0,8.0,600.0,447.6741784573088,297.22552892199576,150.44864953531305
118,25.067406176447662,28.078896574691953,12.319054905641906,840.4443974082377,0.39559679120385177,0.0,0.7909453611750513,0.32314629414190965,32.0,3.0,8.0,600.0,443.39284017624504,295.37805639397374,148.0147837822713
119,25.042694038012655,28.059944133347244,12.34308439402787,840.3287766391894,0.3982802963547201,0.0,0.7960830980383089,0.32800656986607407,32.0,3.0,8.0,600.0,444.25531117493654,295.81197557684783,148.44333559808874
