time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
15,22.163848831965765,28.630400572464907,5.000375445719214,807.6926019858629,0.5977910586957806,0.0,0.8524714507073219,0.319528371107152,32.0,3.0,5.0,800.0,617.1597193916684,426.9715151880996,190.18820420356886
16,22.151178643515664,28.497738502844925,5.0001631018570265,807.8342729609644,0.5988889566113531,0.0,0.8461178291693231,0.3146639665348959,32.0,3.0,5.0,800.0,613.7467884588509,427.8975504351997,185.84923802365122
17,22.138955339496704,28.36987610847177,5.000069792100874,807.9737218419174,0.5999683143551537,0.0,0.8399855579098452,0.30990356762326254,32.0,3.0,5.0,800.0,610.534083394605,428.8094530234789,181.7246303711261
18,22.12716864432548,28.246639277712745,5.000028894040554,808.1108824067863,0.6010285494182336,0.0,0.83406704884271,0.30524686972690174,32.0,3.0,5.0,800.0,607.50850802114,429.70647916839084,177.80202885274912
19,22.115805374101683,28.127860452377263,5.000011012596133,808.2457064000394,0.6020692561110425,0.0,0.8283550572390418,0.30069351610920947,32.0,3.0,5.0,800.0,604.6582052491037,430.58811807229955,174.07008717680424
20,22.104851380099547,28.013378249246216,5.000003213154628,808.3781496119934,0.6030901101365193,0.0,0.8228426481812922,0.29624317198557576,32.0,3.0,5.0,800.0,601.9722443912833,431.45400542778384,170.5182389634994
21,22.09429233960583,27.903037174480346,5.0,808.508204896598,0.6040895706417503,0.0,0.8175234922695692,0.2919006072863669,32.0,3.0,5.0,800.0,599.4404717910772,432.3038444078263,167.1366273832509
22,22.084113588622813,27.79668738108535,5.0,808.6379457490107,0.6050778329006805,0.0,0.8123777108167944,0.2876234734369216,32.0,3.0,5.0,800.0,597.0525627404643,433.13632449438785,163.91623824607638
23,22.07432282630009,27.694184429386837,5.0,808.75515879058,0.6065317703723263,0.0,0.8073412435361653,0.2814938154315662,32.0,3.0,5.0,800.0,594.8003559972584,433.95991609646387,160.84043990079454
24,22.06501889829758,27.595389965263394,5.0,808.0765364390048,0.6034220073937505,0.0,0.8026705378845785,0.29372213180543066,32.0,3.0,5.0,800.0,593.0398616579232,435.17238310992076,157.8674785480025
25,22.05584561667314,27.50017512258478,5.0,814.7380531583013,0.45228726745116793,0.0,0.6015853660185217,0.9000000096242251,32.0,0.0,5.0,800.0,587.7236123411733,432.58024192968844,155.14337041148482
26,22.046320756975035,27.40840194234829,5.0,783.075568332878,0.4520724696254676,0.0,0.5965649625687179,0.9000000097749048,32.0,0.0,5.0,800.0,376.92373911316093,311.6087220996463,65.31501701351463
27,22.03802391207796,27.319918694933335,5.0,754.1958132885954,0.45188536514961064,0.0,0.5922493443123288,0.9000000098133681,32.0,0.0,5.0,800.0,375.1369050546565,311.4434976215274,63.693407433129074
28,22.029874642988773,27.234642903619147,5.0,727.805513116316,0.4517015887099844,0.0,0.588006682432998,0.900000009846854,32.0,0.0,5.0,800.0,373.62067714189504,311.29959002712206,62.321087114772986
29,22.02202667760389,27.15245217319392,5.0,703.6732866360344,0.4515246070680698,0.0,0.5839170730796968,0.9000000098797192,32.0,0.0,5.0,800.0,372.1495766230571,311.1582556294226,60.99132099363449
