time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
37,24.59454936008501,25.496200580442405,14.071712792192159,843.8407010251665,0.37592870943915263,0.0,0.7506887802612779,0.292400729802358,32.0,3.0,8.0,600.0,408.1987432568224,280.4966755301836,127.70206772663882
38,24.62615361184106,25.617625673552652,13.751480464829797,843.655901426731,0.37203896705999695,0.0,0.7431654119012588,0.28494914089198065,32.0,3.0,8.0,600.0,406.6193842864775,279.70786894885697,126.91151533762056
39,24.65430210172309,25.725052127769686,13.66867842557491,843.4809711110482,0.3705126191012011,0.0,0.7400521835201773,0.2815696454452567,32.0,3.0,8.0,600.0,399.6758362842704,276.5419119593368,123.1339243249336
40,24.660286480894058,25.800532087180386,13.66125841382825,843.2747728157188,0.3727862045819851,0.0,0.7442652400279669,0.28557347253358994,32.0,3.0,8.0,600.0,396.8941976830116,275.301277743287,121.5929199397246
41,24.65268845251353,25.862705182912237,13.600949815292324,843.1882921889465,0.3760316845269721,0.0,0.7506528002002716,0.2918544783540224,32.0,3.0,8.0,600.0,400.83104461010663,277.1496243829183,123.6814202271883
42,24.670707160202028,25.95454020801327,13.484319189382063,843.248557673038,0.3770482857363113,0.0,0.7528699172537282,0.29360238498709484,32.0,3.0,8.0,600.0,406.68503530433804,279.79176746952515,126.89326783481286
43,24.702063176155832,26.05989856090241,13.396163661766138,843.122715381624,0.3756110139843886,0.0,0.7503133085754569,0.2908337146011286,32.0,3.0,8.0,600.0,408.64123571654125,280.62027342857965,128.0209622879616
44,24.733870125440774,26.157040472949404,13.386174169486367,842.933000728507,0.3745975829720618,0.0,0.748405448559558,0.2886716369944078,32.0,3.0,8.0,600.0,406.1702341578604,279.44905542278104,126.72117873507939
45,24.746501452142013,26.226416504632425,13.409533848030435,842.7283771455973,0.37666840140374097,0.0,0.752214836263197,0.2920700285949363,32.0,3.0,8.0,600.0,404.3807054984283,278.62373213029133,125.75697336813698
46,24.728363376824063,26.266179187738828,13.373756104209178,842.5825338346988,0.3800670022167506,0.0,0.7588581694063673,0.29870749907471505,32.0,3.0,8.0,600.0,407.99770218466375,280.3106268546776,127.68707532998616
47,24.738191005382703,26.338330214680695,13.265500721656906,842.7283670348902,0.38154618177651245,0.0,0.7619525377513091,0.3012750474780731,32.0,3.0,8.0,600.0,414.18308938081964,283.0829672596819,131.10012212113773
