time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
12,21.942836852335745,26.831539100971668,5.00249479989094,802.3494509331307,0.40566864296349625,0.0,0.7346862962248669,0.4662471023035821,33.0,2.0,25.0,600.0,512.6263051332,388.147118505247,124.47918662795304
13,21.939288687766066,26.779031602114685,5.001040840826079,802.4362870541484,0.408731393985968,0.0,0.7132379460642232,0.450453418959749,33.0,2.0,25.0,600.0,508.67942283006977,389.71226880080667,118.9671540292631
14,21.93437348901682,26.697328224922217,5.000429079903142,802.5712719634729,0.40888941523670724,0.0,0.7122096730794505,0.44942414556882476,33.0,2.0,25.0,600.0,501.8100112327534,392.960977834279,108.84903339847443
15,21.92677491733218,26.621151496365542,5.000176049615732,802.5500294247096,0.40661702833661184,0.0,0.7273117508949624,0.4606617281594364,33.0,2.0,25.0,600.0,501.5076608984391,393.1287310656813,108.37892983275779
16,21.919857758820513,26.578014501217183,5.000071813683178,802.467660860714,0.4058777539241281,0.0,0.7317861115764306,0.46412753115323185,33.0,2.0,25.0,600.0,506.13822562620095,390.71769467670975,115.4205309494912
17,21.91601717515954,26.549108237029486,5.000028375443378,802.4911142193662,0.4069415138160003,0.0,0.7240291730733089,0.4585603177674337,33.0,2.0,25.0,600.0,507.49774962185836,389.9339149814453,117.56383464041309
18,21.913366031527914,26.512006769414143,5.000010181576954,802.5665147835359,0.40973218768295444,0.0,0.7050806512563687,0.4442743936699905,33.0,2.0,25.0,600.0,504.92659820544856,391.06180780849775,113.8647903969508
19,21.909836510511468,26.44831878283435,5.000002565487762,802.6977647384977,0.41143970645741174,0.0,0.6940982087613532,0.43546187606795494,33.0,2.0,25.0,600.0,499.180503897462,394.023635148493,105.15686874896902
20,21.903836938764414,26.372484266659058,5.0,802.753541294082,0.4087222948104205,0.0,0.7117723539003336,0.44901790982528045,33.0,2.0,25.0,600.0,496.15714748538153,395.8379554733701,100.31919201201147
21,21.89690102431439,26.332491415741913,5.0,802.6123171174559,0.4074956765305556,0.0,0.719266879367788,0.45495894603711956,33.0,2.0,25.0,600.0,501.13072684596676,392.9513186834042,108.17940816256254
22,21.893371119069855,26.311410248956463,5.0,802.6183194289562,0.408089017612168,0.0,0.714923814096273,0.4518058229362072,33.0,2.0,25.0,600.0,503.28232594357706,391.6496225460719,111.63270339750515
23,21.891467755381655,26.28701719269634,5.0,802.6787842048653,0.4105323645744516,0.0,0.6987001066585534,0.43934157230087045,33.0,2.0,25.0,600.0,501.90189169233986,392.2791787821802,109.62271291015965
24,21.88913211089141,26.239308622295084,5.0,802.8020308728799,0.4138742100921024,0.0,0.6778033925233884,0.4223108976079483,33.0,2.0,25.0,600.0,497.20147559362863,394.8736646908439,102.32781090278472
25,21.88456262237878,26.162145386752456,5.0,802.9489336955762,0.4107639509906726,0.0,0.6975408302993119,0.43789531939438014,33.0,2.0,25.0,600.0,491.84587523439313,398.4274656298481,93.41840960454502
26,21.87746343703577,26.123024367621326,5.0,802.747844098675,0.42242009776777784,0.0,0.70777355911032,0.4467629363945167,33.0,2.0,21.0,600.0,496.93905575784424,395.1197441225693,101.81931163527497
27,21.874014533038633,26.107229045598388,5.0,802.9194990567028,0.4413939910252605,0.0,0.7068024360526287,0.4466108808771374,33.0,2.0,17.0,600.0,500.9207661787487,394.5544159090104,106.36635026973829
28,21.872596704072294,26.093177870107752,5.0,803.22096719577,0.471032133944749,0.0,0.6935129935072175,0.4370859799578389,33.0,2.0,13.0,600.0,502.40965750428467,396.48053669822275,105.92912080606192
29,21.87119111496611,26.05965102214185,5.0,803.7477156591474,0.5168547882202046,0.0,0.6712684153313152,0.42030018249608153,33.0,2.0,9.0,600.0,501.4162677749186,401.350608343105,100.06565943181359
